车牌号：鲁CF2927;发动机号：71041633;VIN码：GX030049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,发生时间,存储时间,转速(转/分),GPS车速(公里/时),GPS方向,GPS海拔,GPS经度,GPS纬度,GPS里程(公里),PTO开关,车辆加速限值状态,怠速油耗,发动机控制设备源地址,发动机扭矩模式,发动机油温,发动机制动控制设备,风扇驱动状态,负载百分比,环境温度,环境压力,机油压力,进气歧管温度,进气歧管压力,空调开关,空调压力风扇开关,冷却剂温度,离合器状态,里程(km),脉冲车速(km/h),扭矩,平均油耗,请求风扇转速,刹车状态 ,实际制动器扭矩百分比,瞬时油耗,巡航控制状态,巡航使用油耗,油耗,油门位置,制动器扭矩模式,驻车制动,总油耗
1919,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1920,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1921,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1922,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1923,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1924,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1925,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1926,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1927,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1928,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1929,2017/3/9 13:06,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1930,2017/3/9 13:05,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1931,2017/3/9 13:05,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1932,2017/3/9 13:05,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1933,2017/3/9 13:05,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1934,2017/3/9 13:05,2017/3/9 13:06,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1935,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1936,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1937,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1938,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1939,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1940,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1941,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1942,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1943,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1944,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1945,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1946,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1947,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1948,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1949,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1950,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1951,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1952,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1953,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1954,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1955,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1956,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1957,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1958,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1959,2017/3/9 13:05,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1960,2017/3/9 13:04,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1961,2017/3/9 13:04,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1962,2017/3/9 13:04,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1963,2017/3/9 13:04,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1964,2017/3/9 13:04,2017/3/9 13:05,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1965,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1966,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1967,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1968,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1969,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1970,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1971,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1972,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1973,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1974,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1975,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1976,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1977,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1978,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1979,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1980,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1981,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1982,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1983,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1984,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1985,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1986,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1987,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1988,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1989,2017/3/9 13:04,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1990,2017/3/9 13:03,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1991,2017/3/9 13:03,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1992,2017/3/9 13:03,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1993,2017/3/9 13:03,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1994,2017/3/9 13:03,2017/3/9 13:04,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1995,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1996,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1997,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1998,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
1999,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2000,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2001,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2002,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2003,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2004,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2005,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2006,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2007,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2008,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2009,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2010,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2011,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2012,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2013,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2014,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2015,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2016,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2017,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2018,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2019,2017/3/9 13:03,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2020,2017/3/9 13:02,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2021,2017/3/9 13:02,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2022,2017/3/9 13:02,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2023,2017/3/9 13:02,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2024,2017/3/9 13:02,2017/3/9 13:03,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2025,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2026,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2027,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2028,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2029,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2030,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2031,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2032,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2033,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2034,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2035,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2036,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2037,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
2038,2017/3/9 13:02,2017/3/9 13:02,0,0,正北,0,120.312836,37.65889,112581.2,,,,,,,15,,,,,,,,0,压力正常,,0,112581.2,0,,,,0,0(%),,关闭/未激活,,,,0,驻车制动释放,
